231
89
230
89
230
89
229
89
229
88
229
87
229
87
228
86
228
86
228
84
226
84
226
84
225
83
225
83
224
82
224
82
223
80
223
80
223
80
223
80
223
80
223
81
222
81
224
126
223
124
224
124
224
125
224
125
224
125
224
126
223
125
224
125
224
126
224
125
224
125
241
123
257
18
264
0
266
0
266
0
266
0
266
0
264
0
264
0
264
0
265
0
264
0
265
0
266
0
266
0
269
0
268
0
267
0
257
0
258
0
258
0
258
0
258
0
258
0
258
0
258
0
258
0
258
0
257
0
257
0
251
11
251
12
253
12
253
12
253
11
253
11
253
11
250
0
248
0
248
0
248
0
250
0
247
3
247
5
247
5
247
6
244
6
241
6
241
6
241
6
240
5
241
5
240
5
240
5
241
4
245
0
245
0
245
0
245
0
245
0
245
0
245
0
245
0
267
0
267
0
267
0
267
0
266
0
266
0
299
0
299
0
297
0
297
0
297
0
296
0
296
0
296
0
296
0
296
0
296
0
296
0
296
0
295
0
295
0
295
0
295
0
295
0
295
0
294
0
293
0
292
0
292
0
292
0
292
0
290
0
279
0
278
0
278
0
278
0
278
0
277
0
278
0
277
0
277
0
288
0
288
0
289
0
289
0
289
0
289
0
289
0
259
0
243
0
243
0
243
0
243
0
243
0
243
0
242
0
238
0
237
0
237
0
237
0
237
0
236
0
236
0
236
0
236
0
236
0
235
0
238
0
240
0
240
0
239
0
239
0
230
0
233
0
233
0
232
0
223
0
223
0
223
0
223
0
223
0
223
0
224
0
229
0
229
0
229
0
229
0
230
0
231
0
231
0
230
0
230
0
230
0
230
0
230
0
231
2
230
7
228
8
225
9
223
8
188
46
181
61
184
62
188
121
189
121
189
123
191
125
190
127
190
127
190
127
191
128
212
119
214
120
214
120
214
120
215
120
215
120
215
120
214
119
214
120
214
120
228
110
235
27
232
17
233
18
233
19
234
17
238
11
238
11
238
10
239
10
238
10
238
10
238
10
245
13
240
29
240
29
241
29
241
30
241
30
242
30
242
29
240
29
237
27
238
27
238
27
239
27
239
27
239
27
239
27
239
28
239
28
245
16
240
6
241
6
241
7
